Unnamed: 0,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,col,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third
3685,2010,68000,115.0,2993.0,235.0,5.0,18.0,235.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3686,2008,122397,175.0,1896.0,106.0,5.0,4.4,106.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3687,2017,50534,1721.0,1197.0,1035.0,5.0,8.27,1035.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3688,2014,55300,1987.0,1461.0,838.0,5.0,4.75,838.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3689,2008,73095,168.0,1497.0,118.0,5.0,3.8,118.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3690,2011,51100,2054.0,1598.0,1036.0,5.0,3.4,1036.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3691,2016,13436,189.0,1197.0,82.0,5.0,4.7,82.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3692,2008,76000,166.0,1388.0,68.0,5.0,1.49,68.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3693,2016,63141,244.0,1120.0,71.0,5.0,4.5,71.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3694,2014,74885,258.0,1498.0,986.0,5.0,5.4,986.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3695,2016,14000,180.0,1497.0,1173.0,5.0,11.5,1173.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3696,2012,56000,204.0,1461.0,1085.0,5.0,3.5,1085.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3697,2010,46000,2248.0,1995.0,190.0,5.0,16.5,190.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3698,2012,51800,155.0,1586.0,1033.0,5.0,3.9,1033.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3699,2007,81000,164.0,1497.0,78.0,5.0,3.25,78.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3700,2018,17370,170.0,1198.0,7375.0,5.0,5.84,7375.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3701,2016,18456,170.0,1198.0,7375.0,5.0,5.75,7375.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3702,2010,59000,1655.0,1968.0,140.0,5.0,10.0,140.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3703,2006,141537,189.0,998.0,671.0,5.0,1.05,671.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
3704,2013,51000,1908.0,1582.0,12632.0,5.0,5.64,12632.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3705,2019,29311,179.0,2143.0,170.0,5.0,50.97,170.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3706,2016,31000,2176.0,1995.0,190.0,5.0,29.95,190.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3707,2014,80000,242.0,1498.0,986.0,7.0,4.85,986.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3708,2016,33000,1701.0,1582.0,1262.0,5.0,14.5,1262.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3709,2011,71556,170.0,1497.0,118.0,5.0,5.5,118.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3710,2011,85000,178.0,1399.0,68.0,5.0,3.2,68.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3711,2016,91000,2659.0,1248.0,74.0,5.0,4.5,74.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3712,2015,73187,130.0,2143.0,204.0,5.0,30.72,204.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3713,2009,232000,115.0,1991.0,1479.0,7.0,3.5,1479.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3714,2007,127079,128.0,2494.0,102.0,7.0,6.99,102.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3715,2014,58816,1721.0,1493.0,100.0,7.0,3.45,100.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3716,2015,63818,174.0,1497.0,1173.0,5.0,6.57,1173.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3717,2014,40000,1711.0,1968.0,17433.0,5.0,17.5,17433.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
3718,2013,77445,2207.0,1199.0,739.0,5.0,3.75,739.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3719,2017,14000,148.0,1497.0,12136.0,5.0,9.99,12136.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3720,2012,85122,1299.0,2494.0,100.0,7.0,8.2,100.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
3721,2005,123000,130.0,1493.0,100.0,5.0,1.1,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3722,2015,61000,221.0,1586.0,857.0,5.0,3.89,857.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3723,2015,63714,247.0,796.0,473.0,5.0,2.45,473.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3724,2009,53000,87.0,2987.0,22434.0,5.0,13.75,22434.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3725,2017,60000,2659.0,1248.0,74.0,5.0,3.0,74.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
3726,2017,33000,243.0,1248.0,885.0,5.0,9.25,885.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3727,2013,31000,132.0,2400.0,215.0,5.0,17.65,215.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3728,2014,79000,1255.0,2982.0,1685.0,7.0,18.25,1685.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3729,2013,67914,230.0,1396.0,90.0,5.0,3.45,90.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3730,2015,58970,1711.0,1968.0,17433.0,5.0,23.75,17433.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3731,2013,60000,1964.0,1461.0,1085.0,5.0,5.45,1085.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3732,2017,35225,231.0,998.0,6704.0,5.0,5.25,6704.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3733,2005,69496,159.0,1298.0,2740.1075561606535,5.0,1.1,2740.1075561606535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3734,2012,62282,1695.0,1197.0,789.0,5.0,2.9,789.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3735,2010,80000,2269.0,1995.0,190.0,5.0,14.2,190.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3736,2018,43698,189.0,1197.0,82.0,5.0,5.8,82.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3737,2017,28052,189.0,1197.0,82.0,5.0,7.22,82.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3738,2016,29091,189.0,1197.0,8186.0,5.0,4.87,8186.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3739,2013,63000,1647.0,1198.0,74.0,5.0,3.3,74.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3740,2007,91000,177.0,1497.0,78.0,5.0,3.0,78.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3741,2014,30000,179.0,2143.0,136.0,5.0,26.0,136.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3742,2017,24571,140.0,796.0,35.0,5.0,2.9,35.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3743,2014,45000,1574.0,1591.0,1213.0,5.0,7.5,1213.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3744,2015,24617,2274.0,796.0,473.0,5.0,2.36,473.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3745,2017,26927,243.0,1248.0,885.0,5.0,11.39,885.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3746,2013,87736,151.0,2179.0,140.0,7.0,7.02,140.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3747,2016,35299,243.0,1248.0,885.0,5.0,8.0,885.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3748,2017,51612,186.0,1197.0,8183.0,5.0,7.11,8183.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3749,1998,55300,100.0,1796.0,1577.0,5.0,3.9,1577.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3750,2009,65090,197.0,796.0,463.0,5.0,2.15,463.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3751,2013,40000,180.0,1198.0,867.0,5.0,3.25,867.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3752,2015,38467,1265.0,2993.0,255.0,5.0,70.66,255.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3753,2013,71904,240.0,1120.0,70.0,5.0,4.61,70.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
3754,2008,87000,135.0,1799.0,130.0,5.0,2.35,130.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3755,2014,33000,240.0,1120.0,70.0,5.0,4.05,70.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3756,2009,22100,161.0,796.0,37.0,4.0,0.8,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3757,2014,59589,2359.0,1364.0,671.0,5.0,5.6,671.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3758,2015,44000,2254.0,1396.0,8873.0,5.0,5.35,8873.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3759,2017,12000,2407.0,998.0,671.0,5.0,3.25,671.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3760,2012,66000,1705.0,1995.0,184.0,5.0,11.5,184.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3761,2016,38009,231.0,998.0,6704.0,5.0,4.25,6704.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
3762,2009,35000,137.0,1798.0,15775.0,5.0,4.45,15775.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3763,2009,70000,140.0,2498.0,112.0,7.0,2.85,112.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
3764,2014,86000,151.0,2179.0,140.0,7.0,7.85,140.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3765,2016,32000,191.0,1197.0,858.0,5.0,5.3,858.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3766,2017,15000,1888.0,999.0,12324.0,5.0,8.0,12324.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3767,2014,69918,2143.0,1364.0,872.0,5.0,9.43,872.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3768,2012,39000,185.0,1197.0,80.0,5.0,2.75,80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3769,2018,1011,2037.0,1461.0,10845.0,5.0,13.5,10845.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
3770,2009,85000,110.0,2987.0,1985.0,5.0,9.99,1985.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3771,2017,46663,211.0,998.0,100.0,5.0,6.95,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3772,2015,27000,1797.0,1498.0,996.0,5.0,6.75,996.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3773,2015,15000,189.0,1197.0,82.0,5.0,5.5,82.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3774,2018,10575,2156.0,1462.0,10325.0,5.0,9.18,10325.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3775,2014,12500,191.0,1197.0,82.0,5.0,4.15,82.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3776,2012,52000,2232.0,1582.0,12632.0,5.0,6.5,12632.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3777,2015,49818,215.0,1197.0,8180.0,5.0,4.11,8180.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3778,2008,90000,168.0,1493.0,110.0,5.0,2.25,110.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3779,2015,52207,1771.0,1197.0,789.0,5.0,4.56,789.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3780,2013,167362,1168.0,2498.0,112.0,7.0,4.0,112.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
3781,2015,49894,2359.0,1364.0,6706.0,5.0,5.27,6706.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3782,2019,13024,1806.0,2523.0,63.0,7.0,9.11,63.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3783,2010,128000,1442.0,1995.0,1476.0,5.0,6.2,1476.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3784,2017,26023,1136.0,2755.0,1715.0,7.0,19.97,1715.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3785,2016,42784,2138.0,1396.0,887.0,5.0,10.17,887.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3786,2014,115000,284.0,1248.0,74.0,5.0,4.5,74.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
3787,2019,30529,239.0,1582.0,1262.0,5.0,14.28,1262.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3788,2012,14814,197.0,796.0,463.0,5.0,2.47,463.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3789,2016,58000,2365.0,1248.0,885.0,5.0,7.9,885.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3790,2011,68128,211.0,814.0,552.0,5.0,2.3,552.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3791,2013,63220,1324.0,1598.0,1025.0,5.0,6.5,1025.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3792,2016,30000,211.0,814.0,552.0,5.0,3.25,552.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3793,2017,27768,2065.0,1248.0,887.0,5.0,5.85,887.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3794,2014,53000,1421.0,2143.0,203.0,5.0,29.0,203.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3795,2014,87652,1416.0,1968.0,1743.0,5.0,25.71,1743.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3796,2008,94873,153.0,1596.0,101.0,5.0,1.85,101.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3797,2015,56000,1888.0,1995.0,184.0,5.0,22.75,184.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3798,2018,18678,211.0,998.0,100.0,5.0,8.32,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3799,2014,30000,1421.0,2143.0,203.0,5.0,26.0,203.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3800,2012,129000,128.0,2953.0,2740.1075561606535,5.278735151413753,7.0,2740.1075561606535,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3801,2013,59000,2036.0,1197.0,789.0,5.0,3.45,789.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3802,2017,13000,189.0,1197.0,82.0,5.0,5.15,82.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3803,2014,74325,194.0,1198.0,868.0,5.0,3.51,868.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3804,2015,45000,219.0,1396.0,8876.0,5.0,3.45,8876.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
3805,2013,57000,1647.0,1198.0,739.0,5.0,3.75,739.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3806,2001,125943,130.0,1493.0,100.0,5.0,1.45,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3807,2008,80000,187.0,1896.0,66.0,5.0,2.2,66.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3808,2010,154000,131.0,2499.0,141.0,7.0,7.99,141.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3809,2013,62000,183.0,1991.0,1479.0,5.0,6.75,1479.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3810,2013,27000,140.0,1621.276449941501,2740.1075561606535,5.278735151413753,11.99,2740.1075561606535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3811,2014,45000,242.0,1498.0,986.0,7.0,5.0,986.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
3812,2012,105000,2077.0,1248.0,8876.0,7.0,5.9,8876.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
3813,2013,26000,189.0,1197.0,82.0,5.0,3.75,82.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3814,2014,30900,1474.0,2993.0,2709.0,5.0,29.5,2709.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3815,2014,48000,180.0,1198.0,867.0,5.0,4.75,867.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3816,2011,112719,124.0,2698.0,1795.0,5.0,11.5,1795.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3817,2017,5000,186.0,1197.0,8183.0,5.0,6.95,8183.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3818,2016,16000,170.0,1198.0,7375.0,5.0,5.4,7375.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3819,2011,63000,134.0,1997.0,1351.0,5.0,4.75,1351.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3820,2011,28300,2407.0,998.0,671.0,5.0,2.15,671.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3821,2005,49000,197.0,796.0,463.0,5.0,0.9,463.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3822,2016,12501,2051.0,998.0,6704.0,5.0,3.5,6704.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3823,2016,56628,204.0,1248.0,92.0,5.0,5.85,92.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3824,2010,105000,193.0,1248.0,739.0,5.0,3.15,739.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
3825,2016,52126,2164.0,1461.0,848.0,5.0,6.0,848.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
3826,2010,38000,185.0,1197.0,80.0,5.0,2.23,80.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3827,2016,50000,191.0,1197.0,82.0,5.0,2.5,82.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3828,2015,50230,189.0,998.0,671.0,5.0,3.87,671.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3829,2014,31000,151.0,2179.0,140.0,7.0,9.5,140.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3830,2014,79000,1255.0,2982.0,1685.0,7.0,17.75,1685.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3831,2012,130000,1964.0,1461.0,10845.0,5.0,3.75,10845.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3832,2010,115000,1792.0,1086.0,621.0,5.0,1.5,621.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3833,2013,41500,1701.0,1591.0,1213.0,5.0,5.0,1213.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3834,2014,54385,1506.0,1995.0,177.0,5.0,17.0,177.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3835,2011,56361,129.0,1799.0,130.0,5.0,4.38,130.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3836,2018,22000,1526.0,1798.0,18774.0,5.0,41.5,18774.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3837,2017,8000,2051.0,998.0,6704.0,5.0,3.0,6704.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3838,2018,28741,243.0,1248.0,885.0,5.0,11.0,885.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3839,2012,117236,118.0,2720.0,190.0,7.0,14.0,190.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3840,2016,30500,2659.0,1248.0,74.0,5.0,7.65,74.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3841,2018,5000,170.0,1591.0,1213.0,5.0,8.7,1213.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3842,2016,42000,2547.0,1248.0,8850.0,7.0,9.9,8850.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3843,2010,32773,132.0,1495.0,94.0,5.0,2.05,94.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
3844,2016,19008,170.0,1197.0,80.0,5.0,5.25,80.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
3845,2012,32542,170.0,1591.0,1213.0,5.0,5.77,1213.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3846,2010,94753,197.0,796.0,463.0,5.0,1.95,463.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3847,2011,70000,1205.0,2179.0,120.0,8.0,7.45,120.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3848,2012,68347,189.0,998.0,671.0,5.0,2.6,671.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3849,2011,72000,170.0,1197.0,80.0,5.0,3.25,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3850,2010,75014,211.0,1248.0,739.0,5.0,3.85,739.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3851,2013,65000,1373.0,1995.0,148.0,5.0,7.5,148.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3852,2012,55598,2269.0,1995.0,190.0,5.0,11.5,190.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3853,2013,50000,194.0,1198.0,868.0,5.0,3.25,868.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
3854,2003,44200,117.0,1997.0,134.0,5.0,1.5,134.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3855,2014,65000,193.0,1248.0,739.0,5.0,5.31,739.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3856,2013,49000,160.0,2179.0,140.0,7.0,9.0,140.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3857,2016,7200,1981.0,1086.0,6805.0,5.0,3.59,6805.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
